Date,Temperature,Snowfall,Activity,Visitors,Rating
2023-12-19 07:00:00,-5.6,12.0,Snowboarding,151,3
2023-12-19 08:00:00,-1.2,17.5,Snowboarding,67,3
2023-12-19 09:00:00,-5.3,1.0,Snowboarding,145,1
2023-12-19 10:00:00,-25.7,1.3,Skiing,11,2
2023-12-19 11:00:00,-5.9,3.7,Skiing,27,1
2023-12-19 12:00:00,-18.0,0.5,Skiing,194,1
2023-12-19 13:00:00,1.7,2.9,Snowboarding,101,4
2023-12-19 14:00:00,-1.3,4.4,Snowboarding,172,1
2023-12-19 15:00:00,-14.4,3.7,Skiing,65,1
2023-12-19 16:00:00,-10.1,2.0,Skiing,52,4
2023-12-19 17:00:00,-15.6,3.9,Skiing,82,4
2023-12-19 18:00:00,-5.6,15.9,Snowboarding,81,5
2023-12-19 19:00:00,4.6,1.2,Ice Skating,126,1
2023-12-19 20:00:00,,5.3,Ice Skating,17,3
2023-12-19 21:00:00,0.0,0.2,Snowboarding,14,4
2023-12-19 22:00:00,-10.3,0.3,Skiing,22,2
2023-12-19 23:00:00,-12.9,4.0,Skiing,16,5
2023-12-20 00:00:00,-6.1,0.6,Skiing,30,5
2023-12-20 01:00:00,-15.4,0.1,Skiing,46,1
2023-12-20 02:00:00,-10.5,0.9,Snowboarding,182,3
2023-12-20 03:00:00,-17.0,4.2,Ice Skating,189,4
2023-12-20 04:00:00,14.6,6.1,Ice Skating,185,2
2023-12-20 05:00:00,-4.6,1.1,Snowboarding,71,1
2023-12-20 06:00:00,-12.0,5.5,Skiing,110,3
2023-12-20 07:00:00,-2.9,1.0,Ice Skating,128,1
2023-12-20 08:00:00,-6.1,4.8,Snowboarding,188,1
2023-12-20 09:00:00,-7.2,2.7,Skiing,141,5
2023-12-20 10:00:00,1.1,5.3,Ice Skating,129,2
2023-12-20 11:00:00,2.6,26.5,Snowboarding,95,2
2023-12-20 12:00:00,-10.3,13.9,Ice Skating,193,2
2023-12-20 13:00:00,-10.8,0.0,Ice Skating,84,2
2023-12-20 14:00:00,-7.8,10.8,Snowboarding,43,4
2023-12-20 15:00:00,-28.0,0.3,Snowboarding,54,4
2023-12-20 16:00:00,-20.2,15.3,Ice Skating,153,2
2023-12-20 17:00:00,8.7,1.7,Ice Skating,146,3
2023-12-20 18:00:00,11.4,2.4,Snowboarding,25,4
2023-12-20 19:00:00,-7.5,0.5,Skiing,104,4
2023-12-20 20:00:00,0.8,0.6,Skiing,168,3
2023-12-20 21:00:00,-1.9,6.5,Skiing,150,2
2023-12-20 22:00:00,25.8,14.4,Skiing,137,1
2023-12-20 23:00:00,6.2,4.7,Snowboarding,14,4
2023-12-21 00:00:00,-6.3,6.3,Skiing,132,1
2023-12-21 01:00:00,-14.6,7.2,Ice Skating,136,1
2023-12-21 02:00:00,-21.1,1.5,Skiing,184,3
2023-12-21 03:00:00,-3.0,0.2,Snowboarding,176,2
2023-12-21 04:00:00,,0.0,Skiing,27,1
2023-12-21 05:00:00,-19.2,2.2,Skiing,157,2
2023-12-21 06:00:00,-11.5,1.4,Snowboarding,139,5
2023-12-21 07:00:00,-15.8,0.3,Skiing,49,2
2023-12-21 08:00:00,11.9,1.0,Snowboarding,167,3
2023-12-21 09:00:00,3.8,0.7,Skiing,19,3
2023-12-21 10:00:00,-5.1,12.3,Snowboarding,73,5
2023-12-21 11:00:00,9.8,0.8,Skiing,51,3
2023-12-21 12:00:00,-4.2,3.9,Ice Skating,190,2
2023-12-21 13:00:00,-13.6,4.5,Ice Skating,102,2
2023-12-21 14:00:00,10.2,3.9,Snowboarding,190,2
2023-12-21 15:00:00,0.4,0.5,Snowboarding,49,3
2023-12-21 16:00:00,-15.4,1.9,Snowboarding,153,2
2023-12-21 17:00:00,-6.9,0.3,Ice Skating,185,4
2023-12-21 18:00:00,-13.8,2.5,Snowboarding,134,5
2023-12-21 19:00:00,-18.8,1.0,Skiing,70,4
2023-12-21 20:00:00,4.3,4.1,Snowboarding,175,2
2023-12-21 21:00:00,14.1,5.9,Snowboarding,123,3
2023-12-21 22:00:00,,3.8,Skiing,53,5
2023-12-21 23:00:00,0.6,2.8,Skiing,152,4
2023-12-22 00:00:00,-11.5,2.4,Ice Skating,104,2
2023-12-22 01:00:00,-9.9,9.2,Skiing,70,3
2023-12-22 02:00:00,-10.9,1.2,Skiing,16,2
2023-12-22 03:00:00,-13.6,6.6,Snowboarding,133,4
2023-12-22 04:00:00,-4.5,7.1,Ice Skating,39,4
2023-12-22 05:00:00,-13.3,2.7,Skiing,173,5
2023-12-22 06:00:00,-2.3,1.8,Ice Skating,122,3
2023-12-22 07:00:00,-5.5,3.2,Skiing,99,1
2023-12-22 08:00:00,-7.4,0.5,Ice Skating,148,2
2023-12-22 09:00:00,,0.2,Skiing,132,3
2023-12-22 10:00:00,-10.8,0.6,Snowboarding,115,1
2023-12-22 11:00:00,2.6,1.0,Ice Skating,166,3
2023-12-22 12:00:00,0.0,3.5,Ice Skating,101,2
2023-12-22 13:00:00,-14.8,9.5,Skiing,102,2
2023-12-22 14:00:00,-4.0,1.3,Ice Skating,143,5
2023-12-22 15:00:00,2.5,13.7,Skiing,121,4
2023-12-22 16:00:00,-21.7,15.5,Ice Skating,60,4
2023-12-22 17:00:00,0.4,16.0,Ice Skating,89,4
2023-12-22 18:00:00,-11.6,9.1,Snowboarding,119,5
2023-12-22 19:00:00,0.7,2.3,Snowboarding,47,4
2023-12-22 20:00:00,-12.6,0.4,Ice Skating,31,3
2023-12-22 21:00:00,-23.0,4.2,Snowboarding,99,4
2023-12-22 22:00:00,-21.3,4.1,Ice Skating,191,4
2023-12-22 23:00:00,-4.5,9.5,Skiing,177,2
2023-12-23 00:00:00,-2.4,27.6,Ice Skating,144,5
2023-12-23 01:00:00,-14.0,3.5,Ice Skating,119,5
2023-12-23 02:00:00,1.4,2.1,Snowboarding,177,4
2023-12-23 03:00:00,-21.6,1.0,Snowboarding,116,1
2023-12-23 04:00:00,-5.7,0.0,Skiing,133,2
2023-12-23 05:00:00,-17.1,3.6,Skiing,33,4
2023-12-23 06:00:00,-11.5,4.1,Skiing,50,1
2023-12-23 07:00:00,-4.5,8.7,Ice Skating,60,3
2023-12-23 08:00:00,-13.6,3.5,Skiing,176,2
2023-12-23 09:00:00,-8.8,12.4,Skiing,111,5
2023-12-23 10:00:00,5.1,4.9,Snowboarding,123,1
2023-12-23 11:00:00,-10.8,9.2,Snowboarding,180,4
2023-12-23 12:00:00,3.4,0.8,Skiing,78,1
2023-12-23 13:00:00,-16.3,9.7,Skiing,196,5
2023-12-23 14:00:00,,5.6,Ice Skating,162,3
2023-12-23 15:00:00,9.4,0.9,Ice Skating,103,1
2023-12-23 16:00:00,-29.7,1.1,Snowboarding,129,4
2023-12-23 17:00:00,-13.0,13.1,Skiing,34,1
2023-12-23 18:00:00,0.8,0.2,Skiing,161,3
2023-12-23 19:00:00,-7.0,3.1,Skiing,199,1
2023-12-23 20:00:00,-1.3,1.9,Skiing,113,3
2023-12-23 21:00:00,-11.0,5.5,Skiing,52,3
2023-12-23 22:00:00,-4.1,9.2,Ice Skating,68,2
2023-12-23 23:00:00,-6.6,2.2,Ice Skating,63,2
2023-12-24 00:00:00,6.7,2.8,Skiing,88,4
2023-12-24 01:00:00,-2.5,20.1,Ice Skating,163,4
2023-12-24 02:00:00,-1.6,7.7,Ice Skating,63,4
2023-12-24 03:00:00,-9.1,11.4,Skiing,198,3
2023-12-24 04:00:00,-9.9,2.9,Ice Skating,84,3
2023-12-24 05:00:00,-9.3,1.3,Skiing,102,2
2023-12-24 06:00:00,-1.1,2.7,Ice Skating,181,3
2023-12-24 07:00:00,-9.2,6.3,Skiing,146,2
2023-12-24 08:00:00,-2.1,0.6,Skiing,51,1
2023-12-24 09:00:00,15.8,1.6,Ice Skating,166,4
2023-12-24 10:00:00,3.7,0.2,Ice Skating,88,4
2023-12-24 11:00:00,-8.3,2.8,Snowboarding,90,5
2023-12-24 12:00:00,7.0,8.8,Skiing,67,2
2023-12-24 13:00:00,-9.1,0.1,Skiing,95,5
2023-12-24 14:00:00,-25.4,5.6,Skiing,186,4
2023-12-24 15:00:00,-15.1,13.5,Skiing,116,5
2023-12-24 16:00:00,-23.7,1.4,Ice Skating,148,1
2023-12-24 17:00:00,-8.5,5.9,Ice Skating,111,5
2023-12-24 18:00:00,-4.8,18.5,Snowboarding,63,1
2023-12-24 19:00:00,,16.4,Skiing,39,4
2023-12-24 20:00:00,-1.7,1.3,Snowboarding,74,3
2023-12-24 21:00:00,-7.2,0.5,Snowboarding,67,2
2023-12-24 22:00:00,3.3,0.8,Snowboarding,194,5
2023-12-24 23:00:00,-27.1,6.1,Snowboarding,46,1
2023-12-25 00:00:00,-2.6,6.5,Snowboarding,127,4
2023-12-25 01:00:00,2.7,5.6,Ice Skating,191,4
2023-12-25 02:00:00,-19.8,2.0,Ice Skating,82,3
2023-12-25 03:00:00,6.4,0.9,Snowboarding,78,4
2023-12-25 04:00:00,-1.6,4.3,Ice Skating,161,4
2023-12-25 05:00:00,-9.2,3.3,Ice Skating,72,3
2023-12-25 06:00:00,1.3,6.5,Snowboarding,103,4
2023-12-25 07:00:00,17.7,2.9,Ice Skating,188,1
2023-12-25 08:00:00,-3.2,2.1,Ice Skating,24,5
2023-12-25 09:00:00,-2.5,1.7,Skiing,184,5
2023-12-25 10:00:00,-9.6,1.2,Snowboarding,183,1
2023-12-25 11:00:00,-13.5,1.5,Skiing,39,5
2023-12-25 12:00:00,3.3,0.5,Skiing,122,4
2023-12-25 13:00:00,-13.6,2.1,Snowboarding,88,5
2023-12-25 14:00:00,-4.3,0.2,Skiing,157,5
2023-12-25 15:00:00,-9.8,1.0,Skiing,66,4
2023-12-25 16:00:00,-0.2,6.9,Ice Skating,186,5
2023-12-25 17:00:00,-1.7,2.0,Skiing,65,4
2023-12-25 18:00:00,5.4,5.5,Snowboarding,65,3
2023-12-25 19:00:00,-10.1,6.3,Ice Skating,162,3
2023-12-25 20:00:00,-7.7,4.4,Ice Skating,18,5
2023-12-25 21:00:00,-14.8,15.9,Ice Skating,31,3
2023-12-25 22:00:00,-9.4,0.1,Snowboarding,86,5
2023-12-25 23:00:00,-1.2,6.7,Snowboarding,174,3
2023-12-26 00:00:00,,15.9,Snowboarding,133,5
2023-12-26 01:00:00,-14.2,9.9,Skiing,37,2
2023-12-26 02:00:00,3.7,0.9,Skiing,151,1
2023-12-26 03:00:00,8.6,2.0,Ice Skating,167,3
2023-12-26 04:00:00,-0.9,0.9,Ice Skating,176,4
2023-12-26 05:00:00,13.8,4.6,Snowboarding,194,1
2023-12-26 06:00:00,-12.7,6.2,Snowboarding,142,5
2023-12-26 07:00:00,-17.4,1.9,Skiing,21,1
2023-12-26 08:00:00,-22.8,3.9,Skiing,172,4
2023-12-26 09:00:00,10.0,5.9,Snowboarding,178,4
2023-12-26 10:00:00,1.5,2.7,Snowboarding,72,5
2023-12-26 11:00:00,-5.6,9.6,Skiing,179,3
2023-12-26 12:00:00,-2.2,7.4,Ice Skating,134,3
2023-12-26 13:00:00,-16.3,0.3,Ice Skating,115,2
2023-12-26 14:00:00,19.5,4.9,Skiing,180,4
2023-12-26 15:00:00,-3.7,1.3,Skiing,197,2
2023-12-26 16:00:00,-3.9,4.1,Ice Skating,157,4
2023-12-26 17:00:00,2.3,15.7,Skiing,107,2
2023-12-26 18:00:00,-0.2,10.6,Ice Skating,128,3
2023-12-26 19:00:00,-2.8,2.6,Ice Skating,128,4
2023-12-26 20:00:00,-12.9,1.7,Skiing,161,3
2023-12-26 21:00:00,-0.3,1.3,Snowboarding,172,1
2023-12-26 22:00:00,13.8,3.8,Snowboarding,50,3
2023-12-26 23:00:00,8.5,0.6,Snowboarding,131,4
2023-12-27 00:00:00,10.9,4.0,Snowboarding,25,1
2023-12-27 01:00:00,-10.1,0.0,Snowboarding,131,2
2023-12-27 02:00:00,-14.9,2.0,Snowboarding,89,5
2023-12-27 03:00:00,-6.3,1.2,Snowboarding,115,4
2023-12-27 04:00:00,-4.4,17.7,Skiing,15,5
2023-12-27 05:00:00,5.9,6.5,Skiing,29,5
2023-12-27 06:00:00,-21.9,2.2,Snowboarding,193,1
2023-12-27 07:00:00,10.3,0.5,Skiing,145,2
2023-12-27 08:00:00,-6.6,3.6,Ice Skating,106,3
2023-12-27 09:00:00,-9.3,1.2,Snowboarding,15,1
2023-12-27 10:00:00,-15.1,3.8,Ice Skating,17,2
2023-12-27 11:00:00,-21.5,9.0,Skiing,199,3
2023-12-27 12:00:00,3.2,4.8,Snowboarding,23,3
2023-12-27 13:00:00,-4.3,5.0,Ice Skating,140,2
2023-12-27 14:00:00,-17.9,3.9,Skiing,139,3
2023-12-27 15:00:00,-18.0,13.1,Snowboarding,31,4
2023-12-27 16:00:00,-8.4,13.4,Snowboarding,94,4
2023-12-27 17:00:00,11.7,3.6,Ice Skating,143,1
2023-12-27 18:00:00,-7.6,1.8,Ice Skating,187,3
2023-12-27 19:00:00,-20.0,3.1,Ice Skating,53,3
2023-12-27 20:00:00,-7.5,1.0,Skiing,17,2
2023-12-27 21:00:00,-7.7,5.1,Ice Skating,33,4
2023-12-27 22:00:00,-32.0,3.5,Ice Skating,36,5
2023-12-27 23:00:00,-5.5,0.5,Ice Skating,190,1
2023-12-28 00:00:00,-7.3,1.1,Snowboarding,60,4
2023-12-28 01:00:00,2.0,3.3,Ice Skating,165,2
2023-12-28 02:00:00,13.5,10.9,Ice Skating,196,1
2023-12-28 03:00:00,6.3,4.2,Skiing,78,5
2023-12-28 04:00:00,-7.7,5.7,Skiing,34,1
2023-12-28 05:00:00,-16.1,2.1,Ice Skating,53,4
2023-12-28 06:00:00,20.7,4.2,Skiing,184,5
2023-12-28 07:00:00,-4.4,3.0,Skiing,128,2
2023-12-28 08:00:00,-4.9,5.4,Skiing,118,1
2023-12-28 09:00:00,-5.2,0.3,Snowboarding,129,4
2023-12-28 10:00:00,-3.0,3.4,Ice Skating,22,2
2023-12-28 11:00:00,-6.4,1.8,Ice Skating,190,5
2023-12-28 12:00:00,-10.7,2.0,Ice Skating,62,1
2023-12-28 13:00:00,-10.5,16.2,Skiing,46,3
2023-12-28 14:00:00,-5.3,1.0,Skiing,124,4
2023-12-28 15:00:00,-10.4,1.9,Skiing,49,4
2023-12-28 16:00:00,-12.1,3.6,Snowboarding,87,3
2023-12-28 17:00:00,-3.9,9.9,Skiing,198,2
2023-12-28 18:00:00,-7.5,2.7,Snowboarding,104,4
2023-12-28 19:00:00,10.0,6.8,Ice Skating,143,2
2023-12-28 20:00:00,-31.5,9.7,Skiing,34,5
2023-12-28 21:00:00,5.9,1.9,Snowboarding,112,3
2023-12-28 22:00:00,7.5,2.5,Snowboarding,55,2
2023-12-28 23:00:00,-25.7,2.2,Skiing,168,5
2023-12-29 00:00:00,-8.4,8.9,Snowboarding,111,1
2023-12-29 01:00:00,-8.7,0.2,Skiing,100,4
2023-12-29 02:00:00,-19.1,1.8,Snowboarding,103,3
2023-12-29 03:00:00,-12.8,5.7,Ice Skating,77,1
2023-12-29 04:00:00,-16.1,4.2,Ice Skating,48,1
2023-12-29 05:00:00,12.5,2.9,Ice Skating,89,1
2023-12-29 06:00:00,4.4,3.9,Skiing,173,2
2023-12-29 07:00:00,7.7,1.1,Ice Skating,144,4
2023-12-29 08:00:00,2.2,2.8,Ice Skating,94,3
2023-12-29 09:00:00,-16.3,3.5,Ice Skating,75,4
2023-12-29 10:00:00,-10.2,11.6,Skiing,64,4
2023-12-29 11:00:00,-0.1,1.5,Snowboarding,81,4
2023-12-29 12:00:00,-17.2,10.1,Skiing,51,5
2023-12-29 13:00:00,2.1,5.2,Skiing,164,5
2023-12-29 14:00:00,-7.4,0.1,Ice Skating,139,5
2023-12-29 15:00:00,-8.7,6.4,Snowboarding,79,5
2023-12-29 16:00:00,2.1,0.2,Ice Skating,141,4
2023-12-29 17:00:00,-0.6,29.7,Ice Skating,30,4
2023-12-29 18:00:00,-8.6,10.3,Skiing,10,3
2023-12-29 19:00:00,6.6,1.8,Skiing,175,3
2023-12-29 20:00:00,-15.8,1.5,Skiing,69,3
2023-12-29 21:00:00,1.2,2.4,Ice Skating,85,3
2023-12-29 22:00:00,0.9,2.2,Snowboarding,100,3
2023-12-29 23:00:00,-8.1,2.3,Snowboarding,151,5
2023-12-30 00:00:00,-1.7,1.9,Ice Skating,97,4
2023-12-30 01:00:00,-17.5,4.9,Snowboarding,91,3
2023-12-30 02:00:00,4.2,0.9,Ice Skating,26,2
2023-12-30 03:00:00,-6.8,9.4,Snowboarding,82,3
2023-12-30 04:00:00,-10.2,8.4,Ice Skating,184,3
2023-12-30 05:00:00,5.5,3.2,Snowboarding,65,4
2023-12-30 06:00:00,-12.0,9.6,Skiing,136,5
2023-12-30 07:00:00,-19.1,1.4,Skiing,62,1
2023-12-30 08:00:00,-20.6,0.1,Skiing,137,4
2023-12-30 09:00:00,1.1,4.8,Skiing,155,5
2023-12-30 10:00:00,-17.8,3.1,Ice Skating,57,2
2023-12-30 11:00:00,12.5,4.2,Snowboarding,146,1
2023-12-30 12:00:00,-25.8,11.5,Ice Skating,63,5
2023-12-30 13:00:00,12.0,17.5,Skiing,172,5
2023-12-30 14:00:00,-2.9,5.0,Snowboarding,183,4
2023-12-30 15:00:00,-6.0,7.2,Ice Skating,10,5
2023-12-30 16:00:00,-10.4,0.4,Skiing,50,3
2023-12-30 17:00:00,-1.0,0.9,Snowboarding,82,5
2023-12-30 18:00:00,-5.4,6.6,Snowboarding,169,1
2023-12-30 19:00:00,6.0,2.8,Skiing,86,5
2023-12-30 20:00:00,-3.9,3.0,Skiing,49,2
2023-12-30 21:00:00,-3.5,1.8,Snowboarding,148,3
2023-12-30 22:00:00,-8.6,4.7,Skiing,199,1
2023-12-30 23:00:00,-5.6,1.0,Ice Skating,183,1
2023-12-31 00:00:00,-1.9,4.9,Skiing,57,4
2023-12-31 01:00:00,-22.1,1.0,Skiing,52,4
2023-12-31 02:00:00,-18.5,0.3,Skiing,188,3
2023-12-31 03:00:00,2.4,2.0,Snowboarding,198,1
2023-12-31 04:00:00,,1.3,Snowboarding,51,2
2023-12-31 05:00:00,-6.8,11.0,Skiing,163,5
2023-12-31 06:00:00,-4.8,0.3,Snowboarding,113,5
2023-12-31 07:00:00,-1.5,1.0,Skiing,20,5
2023-12-31 08:00:00,-10.4,4.0,Ice Skating,34,4
2023-12-31 09:00:00,-12.8,3.3,Snowboarding,49,1
2023-12-31 10:00:00,,0.2,Skiing,34,1
2023-12-31 11:00:00,-14.8,0.0,Snowboarding,93,2
2023-12-31 12:00:00,-0.9,22.1,Ice Skating,115,4
2023-12-31 13:00:00,-22.0,5.4,Ice Skating,128,2
2023-12-31 14:00:00,5.3,2.3,Skiing,117,1
2023-12-31 15:00:00,-0.3,3.2,Snowboarding,83,5
2023-12-31 16:00:00,-2.4,1.5,Ice Skating,189,4
2023-12-31 17:00:00,,2.1,Snowboarding,122,4
2023-12-31 18:00:00,11.7,5.2,Skiing,140,4
2023-12-31 19:00:00,5.1,10.7,Ice Skating,48,5
2023-12-31 20:00:00,-23.4,1.0,Ice Skating,100,4
2023-12-31 21:00:00,-17.8,9.2,Snowboarding,172,3
2023-12-31 22:00:00,-11.2,0.6,Ice Skating,177,4
2023-12-31 23:00:00,-4.7,1.2,Skiing,31,5
2024-01-01 00:00:00,0.2,0.2,Skiing,199,4
2024-01-01 01:00:00,-12.3,0.8,Ice Skating,28,3
2024-01-01 02:00:00,-3.1,12.5,Skiing,23,3
2024-01-01 03:00:00,-12.6,3.1,Ice Skating,118,4
2024-01-01 04:00:00,-11.1,0.4,Ice Skating,187,1
2024-01-01 05:00:00,-19.1,16.1,Ice Skating,199,1
2024-01-01 06:00:00,-14.2,10.6,Ice Skating,52,2
2024-01-01 07:00:00,-18.5,7.0,Snowboarding,64,3
2024-01-01 08:00:00,-14.8,13.6,Ice Skating,177,1
2024-01-01 09:00:00,5.5,1.2,Skiing,21,2
2024-01-01 10:00:00,-14.5,9.1,Snowboarding,171,1
2024-01-01 11:00:00,21.3,5.9,Skiing,117,4
2024-01-01 12:00:00,-0.1,10.2,Ice Skating,92,3
2024-01-01 13:00:00,-3.2,8.0,Skiing,32,1
2024-01-01 14:00:00,-13.6,2.1,Snowboarding,144,4
2024-01-01 15:00:00,2.0,7.4,Skiing,155,2
2024-01-01 16:00:00,-10.8,1.5,Snowboarding,145,4
2024-01-01 17:00:00,-3.8,2.0,Ice Skating,98,2
2024-01-01 18:00:00,20.6,0.6,Ice Skating,51,1
2024-01-01 19:00:00,-6.0,13.7,Skiing,102,5
2024-01-01 20:00:00,6.5,1.7,Skiing,102,4
2024-01-01 21:00:00,-12.0,3.7,Ice Skating,10,5
2024-01-01 22:00:00,-5.3,2.5,Ice Skating,88,3
2024-01-01 23:00:00,,16.1,Skiing,152,5
2024-01-02 00:00:00,-11.3,2.0,Ice Skating,165,3
2024-01-02 01:00:00,13.1,7.5,Snowboarding,173,1
2024-01-02 02:00:00,2.1,9.7,Snowboarding,115,1
2024-01-02 03:00:00,-10.6,2.9,Skiing,55,4
2024-01-02 04:00:00,1.3,2.4,Skiing,30,5
2024-01-02 05:00:00,4.7,6.9,Ice Skating,186,3
2024-01-02 06:00:00,1.2,12.2,Ice Skating,176,3
2024-01-02 07:00:00,-20.7,7.0,Snowboarding,47,5
2024-01-02 08:00:00,-12.3,1.3,Skiing,18,1
2024-01-02 09:00:00,-7.5,11.0,Skiing,29,1
2024-01-02 10:00:00,-5.7,2.5,Skiing,93,3
2024-01-02 11:00:00,1.2,4.3,Skiing,17,4
2024-01-02 12:00:00,-3.2,8.9,Snowboarding,23,1
2024-01-02 13:00:00,-18.4,1.0,Snowboarding,71,2
2024-01-02 14:00:00,-1.2,7.7,Skiing,172,3
2024-01-02 15:00:00,1.1,4.5,Snowboarding,64,5
2024-01-02 16:00:00,0.6,11.2,Skiing,54,5
2024-01-02 17:00:00,5.8,0.9,Snowboarding,158,3
2024-01-02 18:00:00,3.3,2.7,Ice Skating,62,3
2024-01-02 19:00:00,-0.4,8.9,Snowboarding,191,1
2024-01-02 20:00:00,-5.7,0.1,Skiing,95,3
2024-01-02 21:00:00,-21.6,0.6,Ice Skating,180,3
2024-01-02 22:00:00,-0.7,23.3,Skiing,15,2
2024-01-02 23:00:00,-2.9,1.6,Ice Skating,192,5
2024-01-03 00:00:00,,18.6,Ice Skating,53,1
2024-01-03 01:00:00,-17.8,1.0,Snowboarding,100,4
2024-01-03 02:00:00,-15.8,2.2,Snowboarding,13,1
2024-01-03 03:00:00,5.5,7.0,Ice Skating,130,5
2024-01-03 04:00:00,-5.4,5.4,Ice Skating,72,4
2024-01-03 05:00:00,1.8,4.4,Ice Skating,101,3
2024-01-03 06:00:00,-4.7,3.8,Skiing,195,2
2024-01-03 07:00:00,-4.7,9.3,Snowboarding,191,2
2024-01-03 08:00:00,4.4,1.3,Skiing,90,5
2024-01-03 09:00:00,-10.2,2.9,Snowboarding,47,5
2024-01-03 10:00:00,-4.0,0.8,Skiing,197,2
2024-01-03 11:00:00,-9.6,4.5,Snowboarding,61,4
2024-01-03 12:00:00,-9.3,1.4,Ice Skating,166,4
2024-01-03 13:00:00,-8.1,2.0,Ice Skating,177,1
2024-01-03 14:00:00,-2.8,3.2,Snowboarding,17,3
2024-01-03 15:00:00,-9.8,0.1,Ice Skating,114,4
2024-01-03 16:00:00,7.6,0.5,Ice Skating,172,3
2024-01-03 17:00:00,-13.9,5.8,Skiing,124,5
2024-01-03 18:00:00,-6.9,2.8,Snowboarding,132,4
2024-01-03 19:00:00,-9.4,10.0,Ice Skating,25,4
2024-01-03 20:00:00,9.5,5.9,Snowboarding,27,4
2024-01-03 21:00:00,-3.0,0.0,Skiing,196,1
2024-01-03 22:00:00,5.3,4.8,Snowboarding,43,5
2024-01-03 23:00:00,-19.9,0.5,Skiing,141,2
2024-01-04 00:00:00,-2.3,7.6,Skiing,136,1
2024-01-04 01:00:00,3.9,23.8,Skiing,70,1
2024-01-04 02:00:00,-4.2,3.8,Ice Skating,55,4
2024-01-04 03:00:00,5.7,5.7,Skiing,158,1
2024-01-04 04:00:00,-10.2,1.4,Snowboarding,86,2
2024-01-04 05:00:00,9.1,2.9,Snowboarding,132,1
2024-01-04 06:00:00,18.0,9.7,Ice Skating,175,1
2024-01-04 07:00:00,-8.6,0.9,Ice Skating,82,4
2024-01-04 08:00:00,-9.5,1.5,Skiing,95,5
2024-01-04 09:00:00,9.5,2.9,Skiing,90,2
2024-01-04 10:00:00,10.8,6.2,Skiing,197,4
2024-01-04 11:00:00,-10.2,2.4,Ice Skating,173,1
2024-01-04 12:00:00,-9.2,13.1,Ice Skating,143,2
2024-01-04 13:00:00,-7.8,0.5,Snowboarding,176,3
2024-01-04 14:00:00,-18.4,2.3,Skiing,166,1
2024-01-04 15:00:00,-14.2,6.2,Skiing,164,5
2024-01-04 16:00:00,-15.0,1.3,Snowboarding,78,1
2024-01-04 17:00:00,-12.7,5.3,Snowboarding,146,5
2024-01-04 18:00:00,-5.3,0.9,Snowboarding,161,3
2024-01-04 19:00:00,-2.7,0.3,Snowboarding,156,4
2024-01-04 20:00:00,10.5,0.6,Skiing,106,4
2024-01-04 21:00:00,-15.0,13.3,Ice Skating,132,4
2024-01-04 22:00:00,4.8,4.0,Skiing,167,2
2024-01-04 23:00:00,-7.1,8.0,Snowboarding,195,5
2024-01-05 00:00:00,-5.5,2.0,Ice Skating,177,1
2024-01-05 01:00:00,1.7,4.5,Skiing,128,2
2024-01-05 02:00:00,-16.2,3.4,Snowboarding,41,2
2024-01-05 03:00:00,,14.6,Ice Skating,122,1
2024-01-05 04:00:00,-3.3,6.9,Ice Skating,74,3
2024-01-05 05:00:00,-0.1,6.6,Ice Skating,171,4
2024-01-05 06:00:00,-2.1,0.2,Skiing,94,3
2024-01-05 07:00:00,19.6,4.0,Snowboarding,168,3
2024-01-05 08:00:00,-11.4,3.1,Skiing,68,4
2024-01-05 09:00:00,-10.3,13.1,Skiing,35,3
2024-01-05 10:00:00,-11.2,1.5,Skiing,159,2
2024-01-05 11:00:00,-10.6,1.6,Ice Skating,171,1
2024-01-05 12:00:00,-11.4,2.6,Snowboarding,130,2
2024-01-05 13:00:00,6.9,1.4,Skiing,22,2
2024-01-05 14:00:00,9.2,0.7,Snowboarding,64,5
2024-01-05 15:00:00,-10.7,9.7,Ice Skating,145,4
2024-01-05 16:00:00,-13.3,4.1,Skiing,199,4
2024-01-05 17:00:00,-0.3,9.9,Snowboarding,159,2
2024-01-05 18:00:00,-10.5,8.9,Ice Skating,65,4
2024-01-05 19:00:00,1.3,1.7,Skiing,93,5
2024-01-05 20:00:00,-3.0,4.0,Skiing,158,1
2024-01-05 21:00:00,,0.4,Snowboarding,107,3
2024-01-05 22:00:00,10.5,12.3,Snowboarding,186,4
2024-01-05 23:00:00,13.0,2.6,Skiing,103,2
2024-01-06 00:00:00,-11.1,2.5,Skiing,143,4
2024-01-06 01:00:00,-8.9,1.8,Ice Skating,44,2
2024-01-06 02:00:00,-2.1,3.1,Ice Skating,164,3
2024-01-06 03:00:00,-1.7,1.5,Skiing,135,4
2024-01-06 04:00:00,1.6,2.3,Snowboarding,122,3
2024-01-06 05:00:00,15.1,8.0,Snowboarding,177,2
2024-01-06 06:00:00,-6.8,9.0,Skiing,23,5
2024-01-06 07:00:00,-13.0,1.8,Ice Skating,83,5
2024-01-06 08:00:00,-18.8,3.2,Skiing,61,1
2024-01-06 09:00:00,-12.3,10.4,Snowboarding,115,2
2024-01-06 10:00:00,-5.3,0.3,Skiing,49,2
2024-01-06 11:00:00,12.9,11.0,Skiing,52,2
2024-01-06 12:00:00,-10.2,1.2,Ice Skating,121,5
